movie_id,title,original_title,plot,genres,year,rating,vote_count,director,runtime,tagline,mood_tags,dominant_emotions,review_count,tmdb_top_rated_rank
935,奇爱博士,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,一位精神不稳定的美国将军下令对苏联发动氢弹袭击，引发了一场全球核浩劫，而一个挤满了政客和将军的作战室则拼命试图阻止这场浩劫。,喜剧|战争,1964,8.125,5947,斯坦利·库布里克,95,,非常joy|非常fear|紧张刺激,joy|fear,4,167
600,全金属外壳,Full Metal Jacket,"越战期间，加入海军陆战队的一群年轻人被剃了光头，并分配寝位，负责训练他们的上校时常羞辱他们，还给他们取难听的外号，“傻瓜比尔""由于是胖子，动作老是出错，因此成为最经常被上校修理的人。班长“小丑""耐心照顾他。但傻瓜比尔再次的失误，令上校愤怒地惩罚全队，伙伴们终于忍无可忍，将傻瓜比尔痛揍了一顿。之后，傻瓜比尔开始对枪自言自语，他发挥了射击的才华，连上校也赞赏他终于可以成为伟大的“杀人机器""，就在出发前往越战战场的那晚，傻瓜比尔在他的 M14装满“全金属外壳子弹""，一枪打死上校，然后自己也含枪自杀。 　　选择编入新闻组的小丑，被长官派去前线采访，小丑看见年轻的士兵们已经麻木，在越共尸体旁饮酒、一面笑一面在直升机上扫射逃走的村民。他随众巡视，误入未扫荡的地区，大家遭到狙击手埋伏，牺牲了好几位同伴后，他们终于确定狙击手藏身的建筑物，小丑落单时忽然发现狙击手，对方原来是个非常年轻的少女！随他而来的摄影员开枪救了他，少女在地上痛苦的挣扎，一名士兵要大家离开，任那少女在此地腐朽。在少女的“杀了我""的哀求中，小丑终于拿起，扣下扳机……",剧情|战争,1987,8.124,11092,斯坦利·库布里克,117,,引人深思|非常tension|情感强烈,tension,4,168
1103621,姥姥的外孙,หลานม่า,出身泰国华人家庭的无业年轻人阿安（马群耀 饰）看到堂妹因照顾病重的爷爷而继承房产后，也对身患绝症的姥姥（乌萨·萨梅坎姆 饰）动了心思，计划复刻堂妹的“致富之路”获取百万遗产。但面对同样“努力”的舅舅们和挑剔毒舌的姥姥，阿安这条争当全职孝孙的“啃姥致富”之路似乎没有他预想的那么顺利……,剧情,2024,8.123,321,帕特·波尼蒂帕特,127,真金“唤”真情,有些sadness|非常joy,joy|sadness,2,169
823219,猫猫的奇幻漂流,Straume,世界似乎即将毁灭，到处都是人类的遗迹。一只猫的家园被一场大洪水摧毁，它在一艘载满了不同动物的船上找到了避难所。尽管它们之间存在差异，但它必须与它们合作，面临各种未知的挑战。,动画|冒险|奇幻|家庭,2024,8.124,2463,金兹·兹巴洛迪斯,85,只要有猫在，就没什么好怕的！,值得推荐|非常joy|情感丰富,joy,5,170
810693,咒术回战 0 剧场版,劇場版 呪術廻戦 0,乙骨忧太是一个高中生，他正面临着一个严重的问题，青梅竹马理香变成了一个咒灵，不会让他一个人呆着。由于理香不是普通的咒灵，他的困境被咒术高专的老师五条悟注意到了。五条说服忧太入学，但他赶得及吗？,动画|动作|奇幻,2021,8.122,1583,朴性厚,104,,非常anger|值得一看|情感真挚,anger,1,171
422,八部半,8½,一位疲惫不堪的电影导演沉浸在回忆和幻想中。,剧情,1963,8.1,2443,费德里科·费里尼,138,,非常love|非常sadness,sadness|love,3,172
795607,白蛇2：青蛇劫起,白蛇2：青蛇劫起,南宋末年，小白为救许仙水漫金山，终被法海压在雷峰塔下。小青则意外被法海打入诡异的修罗城幻境。几次危机中小青被神秘蒙面少年所救，小青带着出去救出小白的执念历经劫难与成长，同蒙面少年一起寻找离开的办法。,动画|奇幻|动作|冒险,2021,8.118,344,黄家康,131,,非常joy|非常tension,joy|tension,0,173
610892,紫罗兰永恒花园外传：永远与自动手记人偶,ヴァイオレット・エヴァーガーデン 外伝 - 永遠と自動手記人形 -,作为“战争机器”长大的女主人公薇尔莉特·伊芙加登，在战争中失去双臂，并与收养她的少佐分离，在装上义肢后，成为邮政公司一名从事代写书信工作的 “自动手记人偶”。在车马缓慢、只能以信件传递感情的年代里，“自动手记人偶”通过与委托人接触交流，代写书信，以优美准确的文字传递着人们最为真挚的感情。外传的故事中，薇尔莉特·伊芙加登接到了一桩特殊的委托工作……,剧情|奇幻|动画,2019,8.107,424,藤田春香,91,我生活一片荒芜，唯一的珍宝，或许只有...,非常joy|非常sadness,sadness|joy,0,174
500,落水狗,Reservoir Dogs,故事发生在南加州某地，黑帮老大乔·卡伯特和他的儿子“好家伙”艾迪召集了六名强盗，准备到珠宝店抢劫一批天然钻石。这六个人彼此各不相识，甚至连对方的姓名都无从得知。乔为了保持机密，以颜色作为代号分别给六人起名为白先生、橙先生、金先生、粉先生、棕先生和蓝先生，并规定他们之间不能透露任何私事。 抢劫时，六个人中了警察的埋伏，蓝先生和棕先生当场死亡。白先生带着受伤的橙先生回到预定的聚集地——一个仓库里。一路上，白先生对橙先生十分关爱，甚至告诉了他自己的名字。一会儿，粉先生也来到这里，他把到手的钻石已妥善存好，只等乔来时，大家平分。白先生和粉先生回想案发时的情景，得出结论，六人中必定有卧底的警察。在抢劫时举止疯狂的金先生活捉了一个警察回来。从警察口中，他们也没得到那个卧底的情报。不久，“好家伙”艾迪也来了，他同白先生和粉先生一起去取钻石。而金先生则开始虐待那个警察。在准备烧死警察的时候，金先生突然被躺在地上的橙先生开枪打死。原来橙先生就是卧底的警探。众人回到仓库，乔和“好家伙”艾迪认清橙先生是卧底，而白先生依然极力维护橙先生。最后，由于争执不下，一场血腥的枪战发生了......,犯罪|惊悚,1992,8.118,14975,昆汀·塔伦蒂诺,99,,非常anger|非常tension,anger|tension,4,175
38288,"“I Corti” di Aldo, Giovanni e Giacomo","“I Corti” di Aldo, Giovanni e Giacomo",,喜剧,1996,8.1,355,Arturo Brachetti,130,,值得推荐|非常joy|情感丰富,joy,0,176
406997,奇迹男孩,Wonder,10 岁的奥古斯特天生脸部畸形，此前一直在家中和妈妈自学。这是他第一天上公共学校，他不寻常的外表让他成为同学讨论的焦点。终日受到嘲笑和排斥的奥古斯特尽自己最大的努力在这残忍的环境中生存，就连好不容易交到的新朋友也似乎不太值得信任。当班上的恶霸 Julian 将他锁定为霸凌目标后，奥古斯特萌生了退学的念头。但就在此时，一个善良又美丽的女同学与他交好，帮助他走出困难。前路漫漫，奥古斯特必须向周遭的人证明，与他善良、聪敏、勇敢的心灵相比，外表一点也不重要。,家庭|剧情,2017,8.112,8103,斯蒂芬·乔博斯基,113,,非常peace|心灵平静,peace,0,177
3780,红胡子,赤ひげ,"刚毕业的医学院学生保本（加山雄三 Yuzo Kayama 饰），在父亲的介绍下，来到穷乡僻壤的小石川诊所实习。他的老师是一位被称作红胡子（三船敏郎 Toshiro Mifune 饰）的古怪医师。起初，向往长崎的保本对这个贫民窟厌恶之极，并迁怒于红胡子，觉得自己受骗上当，无用武之地。 红胡子是这里远近闻名的杏林高手，他没有对保本提什么要求，而是默默地行医，不畏权贵，不计酬劳，手下治愈的病人不计其数，其中包括因受虐精神失常的少妇（香川京子 Kyôko Kagawa 饰），因酗酒导致半身麻木的醉汉，因被贩卖至青楼身患性病的雏妓等等。在协助红胡子救死扶伤的过程中，保本逐渐发现了医德的重要，并修正了自己的人生态度……",剧情,1965,8.115,388,黑泽明,185,,值得推荐|非常joy|情感丰富,joy,0,178
1398,潜行者,Сталкер,潜行者以宁静的影像，高度的隐喻，令人难忘地探讨了灵魂的本质。塔可夫斯基运用色彩转换描绘了潜意识和外部世界。而在主题上，正如在飞向天空里一样，这种转换象做梦机器一样地分离了物理现实和潜意识。请注意，无论潜行者怎样警告说不要两次走同一条路径，科学家还是原路返回，并毫发无伤地找回了背包，并表现出对潜行者的准则的怀疑。从象征意义上分析，仿佛是潜意识有意拒绝它诚挚的愿望，自己制造障碍，阻止愿望的实现。经过迂回的行程后，他们到达了The Room的接待室，却犹豫不前，无法确认最深层的意愿，即他们的精神渴念。地板上撒满了硬币，注射器针头，武器以及宗教圣像，这都是心灵寻求逃脱痛苦的反映。最后，The Room真实或臆想的能力原来对这些疲倦不堪、矛盾重重的寻求者是无意义的。一切仅仅是在路上。,科幻|剧情,1979,8.112,2386,安德烈·塔可夫斯基,163,,非常hope|值得一看|情感真挚,hope,3,179
531428,燃烧女子的肖像,Portrait de la jeune fille en feu,法国，1760 年。玛丽安娜受委托为刚离开修道院的年轻女子艾洛伊丝绘制结婚肖像。由于艾洛伊丝并不情愿结婚，玛丽安娜便以陪伴者的身份接近她，白天观察她，晚上则在篝火旁偷偷为她画像。随着两人彼此靠近，亲密和爱慕之情与日俱增，她们共同见证了艾洛伊丝初获自由的时光。艾洛伊丝的肖像很快便成为她们共同创作的爱情见证。,剧情|爱情|历史,2019,8.1,2807,瑟琳·席安玛,120,,心灵平静|非常joy|非常peace|温暖治愈|非常love,joy|peace|love,5,180
508442,心灵奇旅,Soul,热爱爵士乐的中学音乐教师乔伊·高纳（杰米·福克斯 配）不懈地追逐梦想，最终获得梦寐以求的登台演奏机会。可因为一次意外事故，乔伊的肉体几近死亡，而灵魂却误入了一个人类经验之外的奇幻之境——“生之来处”。原来，“生之来处”是所有灵魂先于地球之前而存在的独特空间。在这里，人类的自我意识在生命诞生之前先在地被赋予，每个灵魂只有觅得自身的“火花”，才能投身于地球。也是在这里，决心重返地球的乔伊遇见了一个孤僻、早熟而厌世的灵魂“22”（蒂娜·菲 配），后者由于迟迟未能找寻到自身的“火花”，而长时间游荡停留于此。一次阴差阳错的经历，乔伊和“22”的命运互相牵连，两人重返地球，共同体验了一段诡谲而奇妙的生命旅程，并开始重构自身存在的价值与意义…,动画|家庭|喜剧|奇幻|剧情,2020,8.104,11037,皮特·多克特,101,如果有个地方能改变命运，你是否愿意一键重启人生？,非常hope|值得一看|情感真挚,hope,5,181
10681,机器人总动员,WALL·E,公元 2700 年，人类文明高度发展，却因污染和生活垃圾大量增加使得地球不再适于人类居住。地球人被迫乘坐飞船离开故乡，进行一次漫长无边的宇宙之旅。临行前他们委托 Buynlarge 的公司对地球垃圾进行清理，该公司开发了名为 WALL·E（地球废品分装员的缩写）的机器人担当此重任。 这些机器人按照程序日复一日、年复一年辛勤工作，但随着时间的流逝和恶劣环境的侵蚀，WALL·E 们接连损坏、停止运动。最后只有一个仍在进行这项似乎永无止境的工作。经历了漫长的岁月，它开始拥有了自己的意识。它喜欢将收集来的宝贝小心翼翼藏起，喜欢收工后看看几百年前的歌舞片，此外还有一只蟑螂朋友作伴。直到有一天，一艘来自宇宙的飞船打破了它一成不变的生活…,动画|家庭|科幻,2008,8.104,19683,安德鲁·斯坦顿,98,一个超越“平凡”的冒险,值得一看|非常loneliness|情感真挚,loneliness,5,182
100,两杆大烟枪,"Lock, Stock and Two Smoking Barrels",　　艾迪（尼克·莫伦）思维敏捷，是个玩牌高手。在三个好友的支持下，艾迪携巨资参加了黑社会的高额赌局，不想落入圈套，欠下50万的赌债。为了还清赌债，艾迪和朋友们绞尽脑汁，最终算计到一群毒贩身上，并为打劫购买了两杆老式烟枪。不想这群不安分的毒贩，正惦念着他们毒品供应商的钱，并在同一天实施了打劫。在毒贩们费劲周折，把毒品供应商熨的整整齐齐的钱款拿到手后，艾迪他们幸运的坐享其成。可是他们不知道，这看似简单的抢劫案背后，更有厉害的角色参与其中。他们手里的两杆破烟枪也隐藏着不少故事。在无知与莽撞中置身漩涡的他们能侥幸脱身么？笑料迭出的偶发事件里，穿插着小人物与大人物的辛酸幽默。,喜剧|犯罪,1998,8.104,6946,盖·里奇,105,到处都是罪犯的耻辱。,非常anger|值得一看|情感真挚,anger,4,183
791373,扎克·施奈德版正义联盟,Zack Snyder's Justice League,为了确保超人没有白白牺牲，蝙蝠侠和神奇女侠计划招募一支超人类团队来保护世界。这项任务比布鲁斯的设想要困难得多，因为每个新人都必须面对并跨越自己过去的心魔，团结起来，最终形成前所未有的联盟，否则就无法阻止从荒原狼、狄萨德和达克赛德毁灭地球。,动作|冒险|奇幻,2021,8.103,10501,扎克·施奈德,242,正义再次集结,非常tension|非常joy,tension|joy,5,184
